FID;OBJECTID;ULAND;UREGBEZ;UKREIS;UGEMEINDE;UJAHR;UMONAT;USTUNDE;UWOCHENTAG;UKATEGORIE;UART;UTYP1;ULICHTVERH;STRZUSTAND;IstRad;IstPKW;IstFuss;IstKrad;IstGkfz;IstSonstig;LINREFX;LINREFY;XGCSWGS84;YGCSWGS84;UIDENTSTLA;LICHT;OBJECTID_1
9140.0;9141.0;2;1;3;106;2016;9;23;6;2;4;6;2.0;0;1;0;0;0;0.0;0;564425.667699999990000;5933883.939600000200000;9.972408889000000;53.549890601999998;;;
9156.0;9157.0;2;2;9;221;2016;12;14;3;3;5;3;0.0;1;1;1;0;0;0.0;0;556618.096299999980000;5936245.960599999900000;9.855008680999999;53.572019431000001;;;
9157.0;9158.0;2;4;5;410;2016;11;20;6;3;3;2;2.0;0;1;1;0;0;0.0;0;567013.241999999970000;5938407.111100000300000;10.012428427000000;53.590217203999998;;;
9174.0;9175.0;2;1;3;107;2016;9;13;5;3;5;2;0.0;0;1;1;0;0;0.0;0;564985.057999999960000;5933783.426599999900000;9.980829805000001;53.548918327000003;;;
9179.0;9180.0;2;1;3;106;2016;5;14;2;3;5;3;0.0;0;1;1;0;0;0.0;0;564515.747500000060000;5933860.793100000400000;9.973763517000000;53.549671517000000;;;
9181.0;9182.0;2;4;3;406;2016;11;9;2;3;5;2;0.0;0;1;1;0;0;0.0;0;565295.489999999990000;5939840.265999999800000;9.986781225000000;53.603313987999996;;;
9183.0;9184.0;2;3;9;321;2016;9;20;5;3;5;3;2.0;0;1;0;0;0;0.0;0;561808.765299999970000;5937601.169300000200000;9.933652078000000;53.583613329999999;;;
9184.0;9185.0;2;2;3;208;2016;9;9;5;3;5;3;0.0;0;1;0;0;0;0.0;0;563245.010000000010000;5935140.700000000200000;9.954845657000000;53.561329077000003;;;
9193.0;9194.0;2;3;9;321;2016;7;22;4;3;5;3;2.0;0;1;1;0;0;0.0;0;562315.374599999980000;5936433.868499999900000;9.941070504000001;53.573062446000002;;;
9196.0;9197.0;2;4;5;411;2016;4;18;6;3;5;2;0.0;1;1;1;0;0;0.0;0;567464.533999999990000;5937676.582200000100000;10.019087346999999;53.583593978000003;;;
9228.0;9229.0;2;4;6;415;2016;6;17;3;3;3;6;0.0;0;1;0;0;0;0.0;0;567803.895600000050000;5936492.803200000000000;10.023955556000001;53.572911449999999;;;
9236.0;9237.0;2;3;5;317;2016;10;0;5;2;5;2;2.0;0;1;1;0;0;0.0;0;564111.257300000060000;5937936.505699999600000;9.968495900000001;53.586350652000000;;;
9245.0;9246.0;2;1;3;107;2016;10;12;2;3;5;2;0.0;0;1;1;0;0;0.0;0;564988.339599999950000;5933782.399700000000000;9.980879113000000;53.548908691000001;;;
9252.0;9253.0;2;1;4;111;2016;11;13;4;3;5;3;0.0;0;1;1;0;0;0.0;0;563828.131999999980000;5934799.676000000000000;9.963578364000000;53.558193596000002;;;
9259.0;9260.0;2;1;12;130;2016;7;13;1;3;0;6;0.0;0;1;1;0;0;0.0;0;573121.149699999950000;5932647.742399999900000;10.103340037000001;53.537642036999998;;;
9262.0;9263.0;2;3;5;317;2016;9;9;3;3;3;2;0.0;0;1;1;0;0;0.0;0;563958.708899999970000;5938919.487200000300000;9.966393349000001;53.595203587000000;;;
9271.0;9272.0;2;3;4;316;2016;6;7;5;3;3;2;0.0;0;1;1;0;0;0.0;0;564138.664299999950000;5937815.119300000400000;9.968884906000000;53.585256369000000;;;
9280.0;9281.0;2;1;6;117;2016;4;8;2;2;5;2;0.0;0;1;0;0;0;1.0;0;568401.714299999990000;5933210.202600000400000;10.032263609999999;53.543332710000001;;;
9290.0;9291.0;2;7;1;701;2016;9;17;2;3;5;2;0.0;0;1;0;0;0;1.0;0;564946.094399999940000;5924418.499400000100000;9.978301714000001;53.464757292999998;;;
9303.0;9304.0;2;4;8;419;2016;9;11;4;3;5;2;0.0;0;1;1;0;0;0.0;0;567519.530000000030000;5937433.250000000000000;10.019865299999999;53.581400043999999;;;
9312.0;9313.0;2;2;3;209;2016;7;16;6;3;5;3;0.0;0;1;1;0;0;0.0;0;562196.437799999960000;5935384.324400000300000;9.939065620999999;53.563643929999998;;;
9313.0;9314.0;2;7;10;711;2016;7;4;5;3;0;7;1.0;0;1;0;1;0;0.0;0;564970.589299999990000;5924407.619699999700000;9.978668379000000;53.464656492000003;;;
9320.0;9321.0;2;2;9;221;2016;6;18;5;3;5;2;0.0;0;1;1;0;0;0.0;0;556056.044400000010000;5936334.186400000000000;9.846537809999999;53.572872724000000;;;
9326.0;9327.0;2;4;2;403;2016;11;4;3;3;5;3;2.0;1;1;1;0;0;0.0;0;565125.089500000000000;5938651.083300000100000;9.983958063999999;53.592647774000000;;;
9332.0;9333.0;2;6;2;602;2016;9;20;1;3;5;2;2.0;0;1;1;0;0;0.0;0;580327.830199999970000;5927170.199199999700000;10.210653665000001;53.487364722999999;;;
9339.0;9340.0;2;3;5;317;2016;8;15;5;3;3;6;0.0;0;1;0;0;1;0.0;0;563665.800799999970000;5939789.520499999600000;9.962145969000000;53.603058453999999;;;
9355.0;9356.0;2;1;8;124;2016;12;16;2;3;3;2;2.0;1;1;0;0;0;1.0;0;569813.396199999960000;5934147.066800000100000;10.053772800000001;53.551566622000003;;;
9369.0;9370.0;2;1;2;104;2016;10;12;4;3;3;2;0.0;0;1;0;0;0;1.0;0;568111.288399999960000;5932148.876699999900000;10.027650487000001;53.533832144000002;;;
9370.0;9371.0;2;6;1;601;2016;11;10;4;3;0;3;0.0;0;1;0;0;0;1.0;0;579516.946800000030000;5927756.613400000100000;10.198584048000001;53.492757810999997;;;
9378.0;9379.0;2;2;1;206;2016;6;13;7;3;3;2;0.0;0;1;1;0;0;0.0;0;563860.760000000010000;5934706.269999999600000;9.964051768999999;53.557350157999998;;;
9380.0;9381.0;2;3;5;317;2016;10;0;7;3;1;5;2.0;0;1;1;0;0;0.0;0;563956.874700000040000;5938933.367399999900000;9.966368486000000;53.595328555000002;;;
9382.0;9383.0;2;3;1;306;2016;4;9;6;3;5;3;0.0;0;1;1;0;0;0.0;0;563083.180000000050000;5936267.160000000100000;9.952630272000000;53.571472419000003;;;
9384.0;9385.0;2;6;2;603;2016;4;13;5;3;5;3;0.0;0;1;1;0;0;0.0;0;580837.839999999970000;5927155.464999999900000;10.218334535000000;53.487154216999997;;;
9397.0;9398.0;2;3;9;321;2016;8;16;4;3;3;2;0.0;0;1;1;0;0;0.0;0;561727.652499999970000;5937913.141800000300000;9.932488724000001;53.586426690000003;;;
9400.0;9401.0;2;4;5;409;2016;9;11;6;3;3;2;0.0;0;1;1;0;0;0.0;0;566337.450799999990000;5938659.517400000200000;10.002274057999999;53.592571562000003;;;
9416.0;9417.0;2;4;5;409;2016;7;10;3;3;5;3;0.0;0;1;1;0;0;0.0;0;566398.099300000000000;5938636.209099999600000;10.003185263000001;53.592354409000002;;;
9420.0;9421.0;2;3;1;306;2016;6;15;5;3;0;5;0.0;0;1;1;0;0;0.0;0;563504.838200000000000;5936557.881199999700000;9.959055955000000;53.574034347999998;;;
9423.0;9424.0;2;4;5;409;2016;6;10;2;3;0;7;0.0;0;1;1;0;0;0.0;0;566491.959900000020000;5938599.923899999800000;10.004595395000001;53.592016412000000;;;
9424.0;9425.0;2;2;6;218;2016;9;17;4;3;5;2;0.0;0;1;0;0;0;0.0;1;558842.495000000000000;5935806.663999999900000;9.888512943000000;53.567826486999998;;;
9433.0;9434.0;2;2;5;215;2016;9;18;5;3;5;3;0.0;0;1;1;0;0;0.0;0;561354.651100000020000;5935375.321200000100000;9.926356072999999;53.563662104999999;;;
9436.0;9437.0;2;6;2;602;2016;8;12;2;3;5;2;0.0;0;1;1;0;0;0.0;0;580321.043599999980000;5927174.341799999600000;10.210552465999999;53.487402987000003;;;
9444.0;9445.0;2;1;2;104;2016;7;16;2;3;5;3;0.0;0;1;1;0;0;0.0;0;568103.427600000050000;5932133.859400000400000;10.027528638000000;53.533698200000003;;;
9452.0;9453.0;2;1;3;106;2016;9;18;6;3;5;3;0.0;0;1;1;0;0;0.0;0;564269.360299999940000;5933969.970300000200000;9.970067717999999;53.550682942000002;;;
9454.0;9455.0;2;2;6;218;2016;8;12;3;3;3;2;0.0;0;1;1;0;0;0.0;0;557634.339999999970000;5936163.470999999900000;9.870338162000000;53.571167396000000;;;
9458.0;9459.0;2;4;5;412;2016;8;7;3;3;6;3;0.0;0;1;0;1;0;0.0;0;567347.011300000010000;5938032.050800000300000;10.017389136000000;53.586803723999999;;;
9460.0;9461.0;2;1;4;110;2016;8;7;3;3;6;3;0.0;0;1;0;1;0;0.0;0;563577.554600000030000;5935010.277200000400000;9.959838962999999;53.560116747000002;;;
9461.0;9462.0;2;4;6;414;2016;9;16;5;3;4;2;0.0;0;1;1;0;0;0.0;0;567707.251399999950000;5936623.464700000400000;10.022524649999999;53.574098204000002;;;
9463.0;9464.0;2;7;14;715;2016;6;5;4;3;0;7;0.0;0;1;0;0;0;0.0;0;553895.022299999950000;5924669.106900000000000;9.811899437999999;53.468256541000002;;;
9467.0;9468.0;2;3;6;318;2016;11;18;5;3;0;7;2.0;0;1;0;0;0;0.0;0;562910.595500000050000;5941240.428999999500000;9.951027671000000;53.616189362000000;;;
9481.0;9482.0;2;3;6;318;2016;6;15;4;3;3;2;0.0;0;1;1;0;0;0.0;0;563196.884300000030000;5940759.285000000100000;9.955257257000000;53.611830738000002;;;
9489.0;9490.0;2;3;4;316;2016;12;22;1;3;5;2;2.0;1;1;1;0;0;0.0;0;564182.273599999960000;5937679.958499999700000;9.969515768000001;53.584036308999998;;;
9506.0;9507.0;2;7;14;715;2016;11;15;6;3;5;2;0.0;0;1;1;0;0;0.0;0;556330.059899999990000;5925197.172100000100000;9.848672323000001;53.472747808000001;;;
9507.0;9508.0;2;6;2;603;2016;9;18;2;3;5;3;0.0;0;1;1;0;0;0.0;0;581362.187299999990000;5927253.025399999700000;10.226260461000001;53.487950151000000;;;
9508.0;9509.0;2;3;6;318;2016;4;8;6;3;5;3;0.0;1;1;1;0;0;0.0;0;562925.784699999960000;5941171.602099999800000;9.951243347000000;53.615568971999998;;;
9522.0;9523.0;2;1;4;111;2016;10;13;2;3;6;7;0.0;0;1;0;1;0;0.0;0;564184.998600000050000;5934036.625500000100000;9.968808264000000;53.551292312999998;;;
9523.0;9524.0;2;3;5;317;2016;10;15;3;3;5;3;0.0;1;1;1;0;0;0.0;0;563718.881100000000000;5939570.178799999900000;9.962903181000000;53.601080723999999;;;
9528.0;9529.0;2;1;1;101;2016;4;8;6;3;0;3;0.0;1;1;1;0;0;0.0;0;566567.469999999970000;5933662.160000000100000;10.004683601000000;53.547630247999997;;;
9532.0;9533.0;2;2;3;209;2016;6;8;2;3;3;2;0.0;1;1;0;0;0;1.0;0;562558.184099999950000;5935568.136599999900000;9.944563399000000;53.565252917000002;;;
9533.0;9534.0;2;1;6;117;2016;11;17;4;3;5;3;2.0;1;1;1;0;0;0.0;0;568033.973400000020000;5933934.640100000400000;10.026872532000001;53.549891109999997;;;
9536.0;9537.0;2;1;3;107;2016;10;11;3;3;6;6;0.0;0;1;0;1;0;0.0;0;565038.224599999960000;5933766.534300000400000;9.981628614000000;53.548759928000003;;;
9539.0;9540.0;2;4;5;410;2016;9;11;2;3;5;2;0.0;0;1;1;0;0;0.0;0;567262.583400000000000;5938219.024100000000000;10.016154243000001;53.588494914000002;;;
9546.0;9547.0;2;4;5;410;2016;8;20;6;2;3;6;2.0;0;1;0;0;0;0.0;0;567017.578400000000000;5938405.620600000000000;10.012493609000000;53.590203254000002;;;
9549.0;9550.0;2;1;6;117;2016;10;18;1;3;5;3;1.0;1;1;1;0;0;0.0;0;568010.555300000010000;5934101.912100000300000;10.026555516000000;53.551397442999999;;;
9550.0;9551.0;2;3;1;305;2016;9;7;3;3;5;7;0.0;0;1;1;0;0;0.0;0;563551.500000000000000;5936694.179999999700000;9.959788281000000;53.575253654999997;;;
9559.0;9560.0;2;3;5;317;2016;7;17;5;3;5;3;0.0;0;1;1;0;0;0.0;0;563601.168300000020000;5940066.145300000000000;9.961225815000001;53.605552398000000;;;
9589.0;9590.0;2;1;14;133;2016;8;16;5;3;4;6;0.0;0;1;0;0;0;0.0;0;568394.050099999990000;5932700.627600000200000;10.032036570000001;53.538754081000000;;;
9590.0;9591.0;2;7;14;715;2016;9;13;6;3;5;3;0.0;0;1;1;0;0;0.0;0;556323.822999999970000;5925197.573099999700000;9.848578441000001;53.472752079000003;;;
9597.0;9598.0;2;3;9;321;2016;9;7;2;3;3;6;0.0;1;1;0;0;0;0.0;0;561722.161700000060000;5937930.753100000300000;9.932409272999999;53.586585616000001;;;
9598.0;9599.0;2;3;1;306;2016;4;9;4;3;3;6;0.0;0;1;0;0;0;0.0;0;563443.168300000020000;5936419.743300000200000;9.958096686999999;53.572800323000003;;;
9616.0;9617.0;2;3;6;318;2016;7;16;4;2;5;3;0.0;0;1;0;0;0;0.0;0;562262.623799999940000;5941939.549300000100000;9.941373451000001;53.622549974999998;;;
9622.0;9623.0;2;2;5;216;2016;7;7;5;3;3;6;0.0;0;1;1;0;0;0.0;0;559660.217999999990000;5935485.572999999900000;9.900797449000001;53.564848355999999;;;
9627.0;9628.0;2;3;6;318;2016;10;19;7;2;5;3;2.0;0;1;0;0;0;0.0;1;562994.493900000000000;5940942.512500000200000;9.952235527999999;53.613501827000000;;;
9633.0;9634.0;2;3;1;306;2016;4;17;3;3;4;6;0.0;0;1;0;0;0;0.0;0;563300.226299999980000;5936154.806599999800000;9.955884653000000;53.570436520999998;;;
9640.0;9641.0;2;1;6;115;2016;8;20;4;3;5;3;0.0;0;1;1;0;0;0.0;0;566799.439600000040000;5933701.614900000400000;10.008192485000000;53.547955379000001;;;
9648.0;9649.0;2;3;9;321;2016;9;10;6;3;5;3;0.0;0;1;1;0;0;0.0;0;562091.706499999970000;5936844.110999999600000;9.937774811000001;53.576775961000003;;;
9649.0;9650.0;2;6;2;603;2016;6;19;4;3;8;7;0.0;1;1;0;0;0;0.0;0;581088.680999999980000;5927220.262000000100000;10.222130843000000;53.487697933000000;;;
9650.0;9651.0;2;2;12;225;2016;9;12;4;3;0;7;0.0;0;1;0;0;0;0.0;0;554354.181300000050000;5936743.327600000400000;9.820911068999999;53.576729024000002;;;
9660.0;9661.0;2;6;1;601;2016;6;1;7;2;5;3;2.0;1;1;1;0;0;0.0;0;577371.589400000060000;5930141.918800000100000;10.166842437000000;53.514513932000000;;;
9665.0;9666.0;2;3;6;318;2016;7;15;3;3;5;3;0.0;0;1;1;0;0;0.0;0;562843.687799999960000;5941420.097699999800000;9.950052627000000;53.617812123000000;;;
9667.0;9668.0;2;1;6;117;2016;5;11;2;2;5;3;0.0;0;1;1;0;0;0.0;0;568301.344799999960000;5933375.992100000400000;10.030785385000000;53.544835747999997;;;
93889.0;93890.0;2;3;9;321;2016;1;16;4;3;5;3;0.0;1;1;1;0;0;0.0;0;561133.658799999980000;5939365.115100000100000;9.923801458000000;53.599545689000003;;;
93906.0;93907.0;2;2;14;227;2016;1;10;3;2;0;7;0.0;2;1;0;0;0;0.0;0;550825.442999999970000;5938152.818000000000000;9.767851550000000;53.589750946999999;;;
93915.0;93916.0;2;1;5;113;2016;1;17;4;2;5;2;2.0;0;1;0;0;0;0.0;0;567572.831499999970000;5934107.098399999600000;10.019950761000000;53.551500572000002;;;
93916.0;93917.0;2;5;18;526;2016;1;8;5;3;5;3;2.0;0;1;1;0;0;0.0;0;576172.110499999950000;5941962.227300000400000;10.151639639000001;53.620915324999999;;;
93923.0;93924.0;2;6;2;602;2016;1;8;6;3;5;3;0.0;0;1;1;0;0;0.0;0;580283.168199999960000;5926977.519799999900000;10.209931428000001;53.485639988999999;;;
93924.0;93925.0;2;7;1;702;2016;1;17;2;3;5;3;2.0;0;1;1;0;0;0.0;0;565181.480400000000000;5924156.686800000300000;9.981792536000000;53.462375197999997;;;
93934.0;93935.0;2;2;13;226;2016;1;14;6;3;4;2;0.0;2;1;1;0;0;0.0;0;552511.053799999990000;5937840.686700000400000;9.793261941000001;53.586779497000002;;;
93937.0;93938.0;2;1;5;114;2016;1;11;6;3;1;7;0.0;1;1;1;0;0;0.0;1;566379.919499999960000;5934715.022300000300000;10.002076975000000;53.557116293000000;;;
93939.0;93940.0;2;2;1;202;2016;1;8;6;3;6;7;0.0;0;1;0;1;0;0.0;0;562650.854700000030000;5933713.544800000300000;9.945590672000000;53.548573976999997;;;
93950.0;93951.0;2;2;8;220;2016;1;11;6;3;5;2;0.0;0;1;1;0;0;0.0;0;557678.616999999970000;5938516.868099999600000;9.871441648999999;53.592313705999999;;;
93954.0;93955.0;2;5;9;517;2016;1;17;3;3;5;2;2.0;1;1;1;0;0;0.0;0;572128.076400000020000;5943390.739000000100000;10.090841810000001;53.634325732000001;;;
93955.0;93956.0;2;7;13;714;2016;1;7;5;3;5;3;1.0;1;1;1;0;0;0.0;0;558730.919100000060000;5925850.994900000300000;9.884961443000000;53.478361800000002;;;
93965.0;93966.0;2;2;11;224;2016;1;17;4;3;5;3;2.0;1;1;1;0;0;0.0;0;553437.589400000060000;5936356.024899999600000;9.807003016000000;53.573342257000000;;;
93970.0;93971.0;2;1;20;141;2016;1;7;5;3;4;6;2.0;2;1;0;0;0;0.0;1;556886.934699999980000;5932357.255400000100000;9.858360330000000;53.537040304000001;;;
93981.0;93982.0;2;5;6;514;2016;1;9;5;3;3;6;0.0;1;1;1;0;0;0.0;0;573250.735299999940000;5939462.753600000400000;10.106893222000000;53.598869753999999;;;
93985.0;93986.0;2;3;8;320;2016;1;17;3;3;5;3;2.0;1;1;1;0;0;0.0;0;559487.676899999960000;5941697.951999999600000;9.899377575000001;53.620701230999998;;;
93989.0;93990.0;2;2;6;218;2016;1;14;4;3;5;3;0.0;1;1;1;0;0;0.0;0;558772.962500000020000;5935285.148199999700000;9.887365034000000;53.563147160000000;;;
93994.0;93995.0;2;3;2;311;2016;1;17;3;3;4;6;2.0;2;1;0;0;0;0.0;0;564820.160000000030000;5935649.429999999700000;9.978728367000000;53.565708991000001;;;
93999.0;94000.0;2;5;6;514;2016;1;7;5;3;4;2;1.0;1;1;1;0;0;0.0;0;574666.895200000030000;5939740.060600000400000;10.128354740000001;53.601162017999997;;;
94001.0;94002.0;2;2;8;220;2016;1;9;3;3;5;2;0.0;1;1;1;0;0;0.0;0;558890.696499999960000;5939564.994500000000000;9.889950000000001;53.601598922000001;;;
94004.0;94005.0;2;3;6;318;2016;1;5;4;3;5;3;2.0;1;1;0;0;0;0.0;1;562770.640499999980000;5941474.292799999900000;9.948959409000000;53.618307948000002;;;
94006.0;94007.0;2;2;1;203;2016;1;14;4;3;5;2;0.0;1;1;1;0;0;0.0;0;562020.142600000020000;5933876.744300000400000;9.936105092000000;53.550115591999997;;;
94013.0;94014.0;2;3;7;319;2016;1;19;3;3;5;3;2.0;1;1;1;0;0;0.0;0;561468.014899999950000;5942681.393600000100000;9.929507689999999;53.629311024000003;;;
94028.0;94029.0;2;5;18;526;2016;1;5;2;3;5;3;2.0;2;1;1;0;0;0.0;0;575541.448800000010000;5940203.125799999600000;10.141680222000000;53.605198131000002;;;
94035.0;94036.0;2;5;5;513;2016;1;5;7;3;3;6;2.0;2;1;1;0;0;0.0;0;575364.839799999960000;5938178.921099999900000;10.138522429000000;53.587032540999999;;;
94043.0;94044.0;2;2;5;215;2016;1;16;7;3;5;2;0.0;1;1;1;0;0;0.0;0;561734.801400000000000;5935668.466699999800000;9.932152824999999;53.566252134000003;;;
94054.0;94055.0;2;2;3;209;2016;1;14;2;3;5;3;0.0;2;1;1;0;0;0.0;0;562361.809600000040000;5935529.047899999700000;9.941590986000000;53.564924986000001;;;
94057.0;94058.0;2;5;18;526;2016;1;18;2;2;5;3;2.0;1;1;1;0;0;0.0;0;575770.654800000020000;5940875.240199999900000;10.145306957000001;53.611205136000002;;;
94063.0;94064.0;2;7;1;702;2016;1;7;3;3;0;2;2.0;0;1;1;0;0;0.0;0;565928.737700000060000;5923394.570299999800000;9.992886401000000;53.455432762999997;;;
94071.0;94072.0;2;5;3;510;2016;1;17;1;3;5;3;2.0;0;1;1;0;0;0.0;0;571178.453100000040000;5935826.424999999800000;10.074755695000000;53.566475728000000;;;
94073.0;94074.0;2;4;9;425;2016;1;8;2;3;3;2;0.0;1;1;0;0;0;0.0;1;570617.042600000040000;5937366.820600000200000;10.066628695000000;53.580395119000002;;;
94074.0;94075.0;2;1;1;101;2016;1;14;6;3;4;7;0.0;1;1;1;0;0;0.0;0;566286.438500000050000;5934037.532300000100000;10.000522358000000;53.551039355000000;;;
94083.0;94084.0;2;4;5;409;2016;1;9;5;3;6;3;0.0;1;1;0;1;0;0.0;0;568541.068399999990000;5938527.664900000200000;10.035533046999999;53.591103120000000;;;
94087.0;94088.0;2;4;5;408;2016;1;20;2;3;5;2;2.0;1;1;1;0;0;0.0;0;567082.560900000040000;5939509.560999999800000;10.013712667000000;53.600116188999998;;;
94099.0;94100.0;2;5;6;514;2016;1;16;7;3;0;2;2.0;0;1;1;0;0;0.0;0;573662.902000000000000;5942354.297000000300000;10.113803912000000;53.624797721999997;;;
94103.0;94104.0;2;3;6;318;2016;1;7;2;3;5;2;2.0;1;1;1;0;0;0.0;0;563615.191100000050000;5940846.585000000000000;9.961597057000001;53.612564694000000;;;
94104.0;94105.0;2;3;7;319;2016;1;19;7;3;5;2;2.0;1;1;1;0;0;0.0;0;561420.170300000000000;5942694.897199999500000;9.928786963000000;53.629438000000000;;;
94115.0;94116.0;2;5;1;502;2016;1;11;6;3;5;3;0.0;2;1;1;0;0;0.0;0;569699.062599999950000;5936223.501600000100000;10.052510500000000;53.570242862000001;;;
94119.0;94120.0;2;3;3;314;2016;1;20;2;3;5;3;2.0;1;1;1;0;0;0.0;0;565441.988999999940000;5937497.785799999700000;9.988503317999999;53.582243394999999;;;
94124.0;94125.0;2;5;2;506;2016;1;7;3;3;4;2;2.0;0;1;1;0;0;0.0;0;571011.890099999960000;5937337.956299999700000;10.072584921000001;53.580082404000002;;;
94127.0;94128.0;2;4;4;407;2016;1;16;7;3;5;3;1.0;1;1;0;0;0;0.0;1;565807.886999999990000;5939698.942400000100000;9.994493735000001;53.601979794000002;;;
94133.0;94134.0;2;5;18;526;2016;1;8;6;3;4;2;0.0;1;1;1;0;0;0.0;0;576901.869500000030000;5938606.377399999600000;10.161842225999999;53.590650789000001;;;
94139.0;94140.0;2;1;12;130;2016;1;19;4;3;3;2;1.0;1;1;1;0;0;0.0;0;572927.379100000020000;5932957.690200000100000;10.100489027000000;53.540454461000003;;;
94142.0;94143.0;2;3;3;313;2016;1;10;2;3;5;3;0.0;1;1;1;0;0;0.0;0;565465.922000000020000;5936445.143100000000000;9.988644016000000;53.572780080999998;;;
94147.0;94148.0;2;5;10;518;2016;1;13;7;3;5;3;0.0;1;1;1;0;0;0.0;0;573513.861000000030000;5945609.483699999700000;10.112320263000001;53.654072270999997;;;
94152.0;94153.0;2;5;1;501;2016;1;13;7;3;0;3;0.0;1;1;1;0;0;0.0;0;568387.706899999990000;5935820.228199999800000;10.032623271000000;53.566791168999998;;;
94170.0;94171.0;2;1;7;120;2016;2;8;6;3;5;3;0.0;0;1;1;0;0;0.0;0;568060.191200000000000;5934636.896999999900000;10.027421064000000;53.556198997999999;;;
94171.0;94172.0;2;5;2;509;2016;2;12;2;3;5;3;0.0;1;1;1;0;0;0.0;0;571527.901300000030000;5938436.639899999800000;10.080629245000001;53.589886092999997;;;
94174.0;94175.0;2;2;7;219;2016;1;9;6;3;0;7;0.0;0;1;1;0;0;0.0;0;559178.853699999980000;5933997.014100000300000;9.893248538000000;53.551524452999999;;;
94177.0;94178.0;2;5;2;509;2016;2;16;5;3;5;3;0.0;0;1;1;0;0;0.0;0;572108.058800000000000;5938529.326999999600000;10.089413841000001;53.590639592999999;;;
94187.0;94188.0;2;5;7;515;2016;1;17;3;2;6;7;2.0;0;1;0;1;0;0.0;0;571834.878099999970000;5942750.573499999900000;10.086260662999999;53.628612975999999;;;
94189.0;94190.0;2;1;16;137;2016;2;6;3;3;4;2;2.0;1;1;1;0;0;0.0;0;566408.135000000010000;5926324.284000000000000;10.000724096000001;53.481702912000003;;;
94190.0;94191.0;2;3;2;312;2016;2;19;3;3;6;3;2.0;1;1;0;1;0;0.0;0;564969.698600000000000;5935818.652300000200000;9.981021103000000;53.567211342000000;;;
94195.0;94196.0;2;1;8;124;2016;1;9;5;3;4;2;0.0;0;1;1;0;0;0.0;0;569496.321000000000000;5934237.866000000400000;10.049007890000000;53.552424709000000;;;
94205.0;94206.0;2;4;5;410;2016;2;15;7;3;5;3;0.0;0;1;1;0;0;0.0;0;566250.347799999990000;5938316.018400000400000;10.000885306000001;53.589495495999998;;;
94211.0;94212.0;2;4;8;423;2016;2;17;3;2;5;7;0.0;0;1;1;0;0;0.0;0;569296.758099999980000;5937182.127899999700000;10.046649264999999;53.578911382000001;;;
94216.0;94217.0;2;6;2;603;2016;2;17;5;3;5;2;1.0;1;1;1;0;0;0.0;0;580121.782699999980000;5926351.404199999800000;10.207340027000001;53.480037869999997;;;
94224.0;94225.0;2;3;2;312;2016;2;21;6;3;0;1;2.0;0;1;0;0;0;0.0;0;565065.486400000050000;5935925.855299999900000;9.982489565000000;53.568162933000004;;;
94230.0;94231.0;2;4;11;430;2016;1;6;6;3;5;3;2.0;0;1;1;0;0;0.0;0;568870.867500000050000;5940430.781700000200000;10.040935243000000;53.608163281000003;;;
94233.0;94234.0;2;5;10;518;2016;2;7;5;3;5;2;2.0;1;1;1;0;0;0.0;0;573063.178300000030000;5945266.618499999900000;10.105421884000000;53.651054166999998;;;
94237.0;94238.0;2;2;9;221;2016;2;14;4;3;2;6;0.0;1;1;1;0;0;0.0;0;556861.276199999960000;5936542.328599999700000;9.858734539000000;53.574656752999999;;;
94239.0;94240.0;2;2;3;210;2016;2;12;2;3;2;6;0.0;1;1;1;0;0;0.0;0;561997.258700000010000;5934501.064299999700000;9.935883551000000;53.555729303000000;;;
94242.0;94243.0;2;1;6;117;2016;1;14;2;3;1;7;0.0;1;1;0;0;0;0.0;1;567739.043599999980000;5933982.760700000500000;10.022432207000000;53.550361711000001;;;
94243.0;94244.0;2;7;1;702;2016;2;12;1;2;6;7;0.0;0;1;0;1;0;0.0;0;565564.063100000030000;5923334.288099999500000;9.987382733000001;53.454936490000001;;;
94245.0;94246.0;2;2;9;221;2016;2;7;6;3;5;3;0.0;1;1;0;0;0;0.0;1;556874.793399999970000;5936773.473299999700000;9.858980763000000;53.576732710999998;;;
94249.0;94250.0;2;3;5;317;2016;2;12;4;3;4;2;0.0;0;1;0;0;1;0.0;0;563301.550500000010000;5937378.100399999900000;9.956152682000001;53.581430474999998;;;
94250.0;94251.0;2;3;9;321;2016;2;15;3;3;5;3;0.0;0;1;1;0;0;0.0;0;561710.642899999980000;5937605.002000000300000;9.932170864000000;53.583659332000003;;;
94253.0;94254.0;2;5;18;526;2016;1;16;2;3;5;3;0.0;1;1;1;0;0;0.0;0;575526.845100000040000;5939662.679200000100000;10.141328607000000;53.600343387999999;;;
94276.0;94277.0;2;5;3;510;2016;1;18;2;3;4;2;2.0;1;1;1;0;0;0.0;0;570383.578800000020000;5936126.251100000000000;10.062823371000000;53.569277489999997;;;
94279.0;94280.0;2;5;18;526;2016;2;17;4;3;5;3;1.0;1;1;1;0;0;0.0;0;576106.096000000020000;5939720.575600000100000;10.150094196000000;53.600779891000002;;;
