,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,STRZUSTAND,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84,UIDENTSTLA,lat_short,long_short
9051,9052,2,3,9,321,2016,5,13,6,3,5,2,0,0,1,1,0,0,0.0,0,561809.893700000020000,5937594.072200000300000,9.933667715000000,53.583549413000000,,9.934,53.584
9058,9059,2,1,14,133,2016,10,14,7,3,5,2,0,0,1,1,0,0,0.0,0,568329.815300000020000,5932571.743999999900000,10.031039323000000,53.537604143999999,,10.031,53.538
9079,9080,2,3,4,316,2016,6,7,4,3,4,6,0,0,1,0,0,0,0.0,0,564120.420900000030000,5937895.792700000100000,9.968625941000001,53.585983632999998,,9.969,53.586
9083,9084,2,3,9,321,2016,7,13,5,3,4,3,0,0,1,1,0,0,0.0,0,561959.935599999970000,5937097.016400000100000,9.935835158000000,53.579064492999997,,9.936,53.579
9085,9086,2,1,4,111,2016,10,20,1,3,4,2,2,0,1,1,0,0,0.0,0,563891.660200000040000,5934520.414699999600000,9.964480179000001,53.555676059000000,,9.964,53.556
9087,9088,2,3,9,321,2016,9,18,2,3,5,2,0,0,1,1,0,0,0.0,0,562139.197999999970000,5936752.947200000300000,9.938473826999999,53.575951015999998,,9.938,53.576
9088,9089,2,2,5,216,2016,9,8,2,3,5,2,0,1,1,1,0,0,0.0,0,560450.611900000020000,5935548.757199999900000,9.912742017999999,53.565325764999997,,9.913,53.565
9107,9108,2,4,2,403,2016,7,17,4,3,5,3,0,0,1,1,0,0,0.0,0,565065.472500000030000,5938345.516099999700000,9.982993730000001,53.589908979999997,,9.983,53.59
9109,9110,2,2,9,221,2016,11,18,4,2,5,2,2,1,1,1,0,0,0.0,0,556354.821600000020000,5936292.833800000100000,9.851041824999999,53.572469054000003,,9.851,53.572
9110,9111,2,2,5,215,2016,5,9,4,3,5,3,0,0,1,1,1,0,0.0,0,560911.497300000050000,5935407.526899999900000,9.919672395999999,53.564003175000003,,9.92,53.564
9112,9113,2,2,5,215,2016,12,17,3,3,3,2,2,0,1,1,0,0,0.0,0,561234.193600000000000,5935384.940800000000000,9.924539505000000,53.563762629999999,,9.925,53.564
9114,9115,2,3,4,316,2016,11,14,5,3,5,2,0,1,1,1,0,0,0.0,0,563820.089999999970000,5937206.586500000200000,9.963948796000000,53.579826187999998,,9.964,53.58
9120,9121,2,2,3,209,2016,6,8,3,3,5,3,0,0,1,1,0,0,0.0,0,562582.170000000040000,5935421.799999999800000,9.944896193000000,53.563934879000001,,9.945,53.564
9131,9132,2,4,3,406,2016,8,7,3,3,6,7,0,0,1,0,1,0,0.0,0,566471.154600000010000,5941318.175400000100000,10.004860844000000,53.616448333999998,,10.005,53.616
9140,9141,2,1,3,106,2016,9,23,6,2,4,6,2,0,1,0,0,0,0.0,0,564425.667699999990000,5933883.939600000200000,9.972408889000000,53.549890601999998,,9.972,53.55
9156,9157,2,2,9,221,2016,12,14,3,3,5,3,0,1,1,1,0,0,0.0,0,556618.096299999980000,5936245.960599999900000,9.855008680999999,53.572019431000001,,9.855,53.572
9157,9158,2,4,5,410,2016,11,20,6,3,3,2,2,0,1,1,0,0,0.0,0,567013.241999999970000,5938407.111100000300000,10.012428427000000,53.590217203999998,,10.012,53.59
9174,9175,2,1,3,107,2016,9,13,5,3,5,2,0,0,1,1,0,0,0.0,0,564985.057999999960000,5933783.426599999900000,9.980829805000001,53.548918327000003,,9.981,53.549
9179,9180,2,1,3,106,2016,5,14,2,3,5,3,0,0,1,1,0,0,0.0,0,564515.747500000060000,5933860.793100000400000,9.973763517000000,53.549671517000000,,9.974,53.55
9181,9182,2,4,3,406,2016,11,9,2,3,5,2,0,0,1,1,0,0,0.0,0,565295.489999999990000,5939840.265999999800000,9.986781225000000,53.603313987999996,,9.987,53.603
9183,9184,2,3,9,321,2016,9,20,5,3,5,3,2,0,1,0,0,0,0.0,0,561808.765299999970000,5937601.169300000200000,9.933652078000000,53.583613329999999,,9.934,53.584
9184,9185,2,2,3,208,2016,9,9,5,3,5,3,0,0,1,0,0,0,0.0,0,563245.010000000010000,5935140.700000000200000,9.954845657000000,53.561329077000003,,9.955,53.561
9193,9194,2,3,9,321,2016,7,22,4,3,5,3,2,0,1,1,0,0,0.0,0,562315.374599999980000,5936433.868499999900000,9.941070504000001,53.573062446000002,,9.941,53.573
9196,9197,2,4,5,411,2016,4,18,6,3,5,2,0,1,1,1,0,0,0.0,0,567464.533999999990000,5937676.582200000100000,10.019087346999999,53.583593978000003,,10.019,53.584
9228,9229,2,4,6,415,2016,6,17,3,3,3,6,0,0,1,0,0,0,0.0,0,567803.895600000050000,5936492.803200000000000,10.023955556000001,53.572911449999999,,10.024,53.573
9236,9237,2,3,5,317,2016,10,0,5,2,5,2,2,0,1,1,0,0,0.0,0,564111.257300000060000,5937936.505699999600000,9.968495900000001,53.586350652000000,,9.968,53.586
9245,9246,2,1,3,107,2016,10,12,2,3,5,2,0,0,1,1,0,0,0.0,0,564988.339599999950000,5933782.399700000000000,9.980879113000000,53.548908691000001,,9.981,53.549
9252,9253,2,1,4,111,2016,11,13,4,3,5,3,0,0,1,1,0,0,0.0,0,563828.131999999980000,5934799.676000000000000,9.963578364000000,53.558193596000002,,9.964,53.558
9259,9260,2,1,12,130,2016,7,13,1,3,0,6,0,0,1,1,0,0,0.0,0,573121.149699999950000,5932647.742399999900000,10.103340037000001,53.537642036999998,,10.103,53.538
9262,9263,2,3,5,317,2016,9,9,3,3,3,2,0,0,1,1,0,0,0.0,0,563958.708899999970000,5938919.487200000300000,9.966393349000001,53.595203587000000,,9.966,53.595
9271,9272,2,3,4,316,2016,6,7,5,3,3,2,0,0,1,1,0,0,0.0,0,564138.664299999950000,5937815.119300000400000,9.968884906000000,53.585256369000000,,9.969,53.585
9280,9281,2,1,6,117,2016,4,8,2,2,5,2,0,0,1,0,0,0,1.0,0,568401.714299999990000,5933210.202600000400000,10.032263609999999,53.543332710000001,,10.032,53.543
9290,9291,2,7,1,701,2016,9,17,2,3,5,2,0,0,1,0,0,0,1.0,0,564946.094399999940000,5924418.499400000100000,9.978301714000001,53.464757292999998,,9.978,53.465
9303,9304,2,4,8,419,2016,9,11,4,3,5,2,0,0,1,1,0,0,0.0,0,567519.530000000030000,5937433.250000000000000,10.019865299999999,53.581400043999999,,10.02,53.581
9312,9313,2,2,3,209,2016,7,16,6,3,5,3,0,0,1,1,0,0,0.0,0,562196.437799999960000,5935384.324400000300000,9.939065620999999,53.563643929999998,,9.939,53.564
9313,9314,2,7,10,711,2016,7,4,5,3,0,7,1,0,1,0,1,0,0.0,0,564970.589299999990000,5924407.619699999700000,9.978668379000000,53.464656492000003,,9.979,53.465
9320,9321,2,2,9,221,2016,6,18,5,3,5,2,0,0,1,1,0,0,0.0,0,556056.044400000010000,5936334.186400000000000,9.846537809999999,53.572872724000000,,9.847,53.573
9326,9327,2,4,2,403,2016,11,4,3,3,5,3,2,1,1,1,0,0,0.0,0,565125.089500000000000,5938651.083300000100000,9.983958063999999,53.592647774000000,,9.984,53.593
9332,9333,2,6,2,602,2016,9,20,1,3,5,2,2,0,1,1,0,0,0.0,0,580327.830199999970000,5927170.199199999700000,10.210653665000001,53.487364722999999,,10.211,53.487
9339,9340,2,3,5,317,2016,8,15,5,3,3,6,0,0,1,0,0,1,0.0,0,563665.800799999970000,5939789.520499999600000,9.962145969000000,53.603058453999999,,9.962,53.603
9355,9356,2,1,8,124,2016,12,16,2,3,3,2,2,1,1,0,0,0,1.0,0,569813.396199999960000,5934147.066800000100000,10.053772800000001,53.551566622000003,,10.054,53.552
9369,9370,2,1,2,104,2016,10,12,4,3,3,2,0,0,1,0,0,0,1.0,0,568111.288399999960000,5932148.876699999900000,10.027650487000001,53.533832144000002,,10.028,53.534
9370,9371,2,6,1,601,2016,11,10,4,3,0,3,0,0,1,0,0,0,1.0,0,579516.946800000030000,5927756.613400000100000,10.198584048000001,53.492757810999997,,10.199,53.493
9378,9379,2,2,1,206,2016,6,13,7,3,3,2,0,0,1,1,0,0,0.0,0,563860.760000000010000,5934706.269999999600000,9.964051768999999,53.557350157999998,,9.964,53.557
9380,9381,2,3,5,317,2016,10,0,7,3,1,5,2,0,1,1,0,0,0.0,0,563956.874700000040000,5938933.367399999900000,9.966368486000000,53.595328555000002,,9.966,53.595
9382,9383,2,3,1,306,2016,4,9,6,3,5,3,0,0,1,1,0,0,0.0,0,563083.180000000050000,5936267.160000000100000,9.952630272000000,53.571472419000003,,9.953,53.571
9384,9385,2,6,2,603,2016,4,13,5,3,5,3,0,0,1,1,0,0,0.0,0,580837.839999999970000,5927155.464999999900000,10.218334535000000,53.487154216999997,,10.218,53.487
9397,9398,2,3,9,321,2016,8,16,4,3,3,2,0,0,1,1,0,0,0.0,0,561727.652499999970000,5937913.141800000300000,9.932488724000001,53.586426690000003,,9.932,53.586
9400,9401,2,4,5,409,2016,9,11,6,3,3,2,0,0,1,1,0,0,0.0,0,566337.450799999990000,5938659.517400000200000,10.002274057999999,53.592571562000003,,10.002,53.593
9416,9417,2,4,5,409,2016,7,10,3,3,5,3,0,0,1,1,0,0,0.0,0,566398.099300000000000,5938636.209099999600000,10.003185263000001,53.592354409000002,,10.003,53.592
9420,9421,2,3,1,306,2016,6,15,5,3,0,5,0,0,1,1,0,0,0.0,0,563504.838200000000000,5936557.881199999700000,9.959055955000000,53.574034347999998,,9.959,53.574
9423,9424,2,4,5,409,2016,6,10,2,3,0,7,0,0,1,1,0,0,0.0,0,566491.959900000020000,5938599.923899999800000,10.004595395000001,53.592016412000000,,10.005,53.592
9424,9425,2,2,6,218,2016,9,17,4,3,5,2,0,0,1,0,0,0,0.0,1,558842.495000000000000,5935806.663999999900000,9.888512943000000,53.567826486999998,,9.889,53.568
9433,9434,2,2,5,215,2016,9,18,5,3,5,3,0,0,1,1,0,0,0.0,0,561354.651100000020000,5935375.321200000100000,9.926356072999999,53.563662104999999,,9.926,53.564
9436,9437,2,6,2,602,2016,8,12,2,3,5,2,0,0,1,1,0,0,0.0,0,580321.043599999980000,5927174.341799999600000,10.210552465999999,53.487402987000003,,10.211,53.487
9444,9445,2,1,2,104,2016,7,16,2,3,5,3,0,0,1,1,0,0,0.0,0,568103.427600000050000,5932133.859400000400000,10.027528638000000,53.533698200000003,,10.028,53.534
9452,9453,2,1,3,106,2016,9,18,6,3,5,3,0,0,1,1,0,0,0.0,0,564269.360299999940000,5933969.970300000200000,9.970067717999999,53.550682942000002,,9.97,53.551
9454,9455,2,2,6,218,2016,8,12,3,3,3,2,0,0,1,1,0,0,0.0,0,557634.339999999970000,5936163.470999999900000,9.870338162000000,53.571167396000000,,9.87,53.571
9458,9459,2,4,5,412,2016,8,7,3,3,6,3,0,0,1,0,1,0,0.0,0,567347.011300000010000,5938032.050800000300000,10.017389136000000,53.586803723999999,,10.017,53.587
9460,9461,2,1,4,110,2016,8,7,3,3,6,3,0,0,1,0,1,0,0.0,0,563577.554600000030000,5935010.277200000400000,9.959838962999999,53.560116747000002,,9.96,53.56
9461,9462,2,4,6,414,2016,9,16,5,3,4,2,0,0,1,1,0,0,0.0,0,567707.251399999950000,5936623.464700000400000,10.022524649999999,53.574098204000002,,10.023,53.574
9463,9464,2,7,14,715,2016,6,5,4,3,0,7,0,0,1,0,0,0,0.0,0,553895.022299999950000,5924669.106900000000000,9.811899437999999,53.468256541000002,,9.812,53.468
9467,9468,2,3,6,318,2016,11,18,5,3,0,7,2,0,1,0,0,0,0.0,0,562910.595500000050000,5941240.428999999500000,9.951027671000000,53.616189362000000,,9.951,53.616
9481,9482,2,3,6,318,2016,6,15,4,3,3,2,0,0,1,1,0,0,0.0,0,563196.884300000030000,5940759.285000000100000,9.955257257000000,53.611830738000002,,9.955,53.612
9489,9490,2,3,4,316,2016,12,22,1,3,5,2,2,1,1,1,0,0,0.0,0,564182.273599999960000,5937679.958499999700000,9.969515768000001,53.584036308999998,,9.97,53.584
9506,9507,2,7,14,715,2016,11,15,6,3,5,2,0,0,1,1,0,0,0.0,0,556330.059899999990000,5925197.172100000100000,9.848672323000001,53.472747808000001,,9.849,53.473
9507,9508,2,6,2,603,2016,9,18,2,3,5,3,0,0,1,1,0,0,0.0,0,581362.187299999990000,5927253.025399999700000,10.226260461000001,53.487950151000000,,10.226,53.488
9508,9509,2,3,6,318,2016,4,8,6,3,5,3,0,1,1,1,0,0,0.0,0,562925.784699999960000,5941171.602099999800000,9.951243347000000,53.615568971999998,,9.951,53.616
9522,9523,2,1,4,111,2016,10,13,2,3,6,7,0,0,1,0,1,0,0.0,0,564184.998600000050000,5934036.625500000100000,9.968808264000000,53.551292312999998,,9.969,53.551
9523,9524,2,3,5,317,2016,10,15,3,3,5,3,0,1,1,1,0,0,0.0,0,563718.881100000000000,5939570.178799999900000,9.962903181000000,53.601080723999999,,9.963,53.601
9528,9529,2,1,1,101,2016,4,8,6,3,0,3,0,1,1,1,0,0,0.0,0,566567.469999999970000,5933662.160000000100000,10.004683601000000,53.547630247999997,,10.005,53.548
9532,9533,2,2,3,209,2016,6,8,2,3,3,2,0,1,1,0,0,0,1.0,0,562558.184099999950000,5935568.136599999900000,9.944563399000000,53.565252917000002,,9.945,53.565
9533,9534,2,1,6,117,2016,11,17,4,3,5,3,2,1,1,1,0,0,0.0,0,568033.973400000020000,5933934.640100000400000,10.026872532000001,53.549891109999997,,10.027,53.55
9536,9537,2,1,3,107,2016,10,11,3,3,6,6,0,0,1,0,1,0,0.0,0,565038.224599999960000,5933766.534300000400000,9.981628614000000,53.548759928000003,,9.982,53.549
9539,9540,2,4,5,410,2016,9,11,2,3,5,2,0,0,1,1,0,0,0.0,0,567262.583400000000000,5938219.024100000000000,10.016154243000001,53.588494914000002,,10.016,53.588
9546,9547,2,4,5,410,2016,8,20,6,2,3,6,2,0,1,0,0,0,0.0,0,567017.578400000000000,5938405.620600000000000,10.012493609000000,53.590203254000002,,10.012,53.59
9549,9550,2,1,6,117,2016,10,18,1,3,5,3,1,1,1,1,0,0,0.0,0,568010.555300000010000,5934101.912100000300000,10.026555516000000,53.551397442999999,,10.027,53.551
9550,9551,2,3,1,305,2016,9,7,3,3,5,7,0,0,1,1,0,0,0.0,0,563551.500000000000000,5936694.179999999700000,9.959788281000000,53.575253654999997,,9.96,53.575
9559,9560,2,3,5,317,2016,7,17,5,3,5,3,0,0,1,1,0,0,0.0,0,563601.168300000020000,5940066.145300000000000,9.961225815000001,53.605552398000000,,9.961,53.606
9589,9590,2,1,14,133,2016,8,16,5,3,4,6,0,0,1,0,0,0,0.0,0,568394.050099999990000,5932700.627600000200000,10.032036570000001,53.538754081000000,,10.032,53.539
9590,9591,2,7,14,715,2016,9,13,6,3,5,3,0,0,1,1,0,0,0.0,0,556323.822999999970000,5925197.573099999700000,9.848578441000001,53.472752079000003,,9.849,53.473
9597,9598,2,3,9,321,2016,9,7,2,3,3,6,0,1,1,0,0,0,0.0,0,561722.161700000060000,5937930.753100000300000,9.932409272999999,53.586585616000001,,9.932,53.587
9598,9599,2,3,1,306,2016,4,9,4,3,3,6,0,0,1,0,0,0,0.0,0,563443.168300000020000,5936419.743300000200000,9.958096686999999,53.572800323000003,,9.958,53.573
9616,9617,2,3,6,318,2016,7,16,4,2,5,3,0,0,1,0,0,0,0.0,0,562262.623799999940000,5941939.549300000100000,9.941373451000001,53.622549974999998,,9.941,53.623
9622,9623,2,2,5,216,2016,7,7,5,3,3,6,0,0,1,1,0,0,0.0,0,559660.217999999990000,5935485.572999999900000,9.900797449000001,53.564848355999999,,9.901,53.565
9627,9628,2,3,6,318,2016,10,19,7,2,5,3,2,0,1,0,0,0,0.0,1,562994.493900000000000,5940942.512500000200000,9.952235527999999,53.613501827000000,,9.952,53.614
9633,9634,2,3,1,306,2016,4,17,3,3,4,6,0,0,1,0,0,0,0.0,0,563300.226299999980000,5936154.806599999800000,9.955884653000000,53.570436520999998,,9.956,53.57
9640,9641,2,1,6,115,2016,8,20,4,3,5,3,0,0,1,1,0,0,0.0,0,566799.439600000040000,5933701.614900000400000,10.008192485000000,53.547955379000001,,10.008,53.548
9648,9649,2,3,9,321,2016,9,10,6,3,5,3,0,0,1,1,0,0,0.0,0,562091.706499999970000,5936844.110999999600000,9.937774811000001,53.576775961000003,,9.938,53.577
9649,9650,2,6,2,603,2016,6,19,4,3,8,7,0,1,1,0,0,0,0.0,0,581088.680999999980000,5927220.262000000100000,10.222130843000000,53.487697933000000,,10.222,53.488
9650,9651,2,2,12,225,2016,9,12,4,3,0,7,0,0,1,0,0,0,0.0,0,554354.181300000050000,5936743.327600000400000,9.820911068999999,53.576729024000002,,9.821,53.577
9660,9661,2,6,1,601,2016,6,1,7,2,5,3,2,1,1,1,0,0,0.0,0,577371.589400000060000,5930141.918800000100000,10.166842437000000,53.514513932000000,,10.167,53.515
9665,9666,2,3,6,318,2016,7,15,3,3,5,3,0,0,1,1,0,0,0.0,0,562843.687799999960000,5941420.097699999800000,9.950052627000000,53.617812123000000,,9.95,53.618
9667,9668,2,1,6,117,2016,5,11,2,2,5,3,0,0,1,1,0,0,0.0,0,568301.344799999960000,5933375.992100000400000,10.030785385000000,53.544835747999997,,10.031,53.545
93889,93890,2,3,9,321,2016,1,16,4,3,5,3,0,1,1,1,0,0,0.0,0,561133.658799999980000,5939365.115100000100000,9.923801458000000,53.599545689000003,,9.924,53.6
93906,93907,2,2,14,227,2016,1,10,3,2,0,7,0,2,1,0,0,0,0.0,0,550825.442999999970000,5938152.818000000000000,9.767851550000000,53.589750946999999,,9.768,53.59
93915,93916,2,1,5,113,2016,1,17,4,2,5,2,2,0,1,0,0,0,0.0,0,567572.831499999970000,5934107.098399999600000,10.019950761000000,53.551500572000002,,10.02,53.552
93916,93917,2,5,18,526,2016,1,8,5,3,5,3,2,0,1,1,0,0,0.0,0,576172.110499999950000,5941962.227300000400000,10.151639639000001,53.620915324999999,,10.152,53.621
93923,93924,2,6,2,602,2016,1,8,6,3,5,3,0,0,1,1,0,0,0.0,0,580283.168199999960000,5926977.519799999900000,10.209931428000001,53.485639988999999,,10.21,53.486
93924,93925,2,7,1,702,2016,1,17,2,3,5,3,2,0,1,1,0,0,0.0,0,565181.480400000000000,5924156.686800000300000,9.981792536000000,53.462375197999997,,9.982,53.462
93934,93935,2,2,13,226,2016,1,14,6,3,4,2,0,2,1,1,0,0,0.0,0,552511.053799999990000,5937840.686700000400000,9.793261941000001,53.586779497000002,,9.793,53.587
93937,93938,2,1,5,114,2016,1,11,6,3,1,7,0,1,1,1,0,0,0.0,1,566379.919499999960000,5934715.022300000300000,10.002076975000000,53.557116293000000,,10.002,53.557
93939,93940,2,2,1,202,2016,1,8,6,3,6,7,0,0,1,0,1,0,0.0,0,562650.854700000030000,5933713.544800000300000,9.945590672000000,53.548573976999997,,9.946,53.549
93950,93951,2,2,8,220,2016,1,11,6,3,5,2,0,0,1,1,0,0,0.0,0,557678.616999999970000,5938516.868099999600000,9.871441648999999,53.592313705999999,,9.871,53.592
93954,93955,2,5,9,517,2016,1,17,3,3,5,2,2,1,1,1,0,0,0.0,0,572128.076400000020000,5943390.739000000100000,10.090841810000001,53.634325732000001,,10.091,53.634
93955,93956,2,7,13,714,2016,1,7,5,3,5,3,1,1,1,1,0,0,0.0,0,558730.919100000060000,5925850.994900000300000,9.884961443000000,53.478361800000002,,9.885,53.478
93965,93966,2,2,11,224,2016,1,17,4,3,5,3,2,1,1,1,0,0,0.0,0,553437.589400000060000,5936356.024899999600000,9.807003016000000,53.573342257000000,,9.807,53.573
93970,93971,2,1,20,141,2016,1,7,5,3,4,6,2,2,1,0,0,0,0.0,1,556886.934699999980000,5932357.255400000100000,9.858360330000000,53.537040304000001,,9.858,53.537
93981,93982,2,5,6,514,2016,1,9,5,3,3,6,0,1,1,1,0,0,0.0,0,573250.735299999940000,5939462.753600000400000,10.106893222000000,53.598869753999999,,10.107,53.599
93985,93986,2,3,8,320,2016,1,17,3,3,5,3,2,1,1,1,0,0,0.0,0,559487.676899999960000,5941697.951999999600000,9.899377575000001,53.620701230999998,,9.899,53.621
93989,93990,2,2,6,218,2016,1,14,4,3,5,3,0,1,1,1,0,0,0.0,0,558772.962500000020000,5935285.148199999700000,9.887365034000000,53.563147160000000,,9.887,53.563
93994,93995,2,3,2,311,2016,1,17,3,3,4,6,2,2,1,0,0,0,0.0,0,564820.160000000030000,5935649.429999999700000,9.978728367000000,53.565708991000001,,9.979,53.566
93999,94000,2,5,6,514,2016,1,7,5,3,4,2,1,1,1,1,0,0,0.0,0,574666.895200000030000,5939740.060600000400000,10.128354740000001,53.601162017999997,,10.128,53.601
94001,94002,2,2,8,220,2016,1,9,3,3,5,2,0,1,1,1,0,0,0.0,0,558890.696499999960000,5939564.994500000000000,9.889950000000001,53.601598922000001,,9.89,53.602
94004,94005,2,3,6,318,2016,1,5,4,3,5,3,2,1,1,0,0,0,0.0,1,562770.640499999980000,5941474.292799999900000,9.948959409000000,53.618307948000002,,9.949,53.618
94006,94007,2,2,1,203,2016,1,14,4,3,5,2,0,1,1,1,0,0,0.0,0,562020.142600000020000,5933876.744300000400000,9.936105092000000,53.550115591999997,,9.936,53.55
94013,94014,2,3,7,319,2016,1,19,3,3,5,3,2,1,1,1,0,0,0.0,0,561468.014899999950000,5942681.393600000100000,9.929507689999999,53.629311024000003,,9.93,53.629
94028,94029,2,5,18,526,2016,1,5,2,3,5,3,2,2,1,1,0,0,0.0,0,575541.448800000010000,5940203.125799999600000,10.141680222000000,53.605198131000002,,10.142,53.605
94035,94036,2,5,5,513,2016,1,5,7,3,3,6,2,2,1,1,0,0,0.0,0,575364.839799999960000,5938178.921099999900000,10.138522429000000,53.587032540999999,,10.139,53.587
94043,94044,2,2,5,215,2016,1,16,7,3,5,2,0,1,1,1,0,0,0.0,0,561734.801400000000000,5935668.466699999800000,9.932152824999999,53.566252134000003,,9.932,53.566
94054,94055,2,2,3,209,2016,1,14,2,3,5,3,0,2,1,1,0,0,0.0,0,562361.809600000040000,5935529.047899999700000,9.941590986000000,53.564924986000001,,9.942,53.565
94057,94058,2,5,18,526,2016,1,18,2,2,5,3,2,1,1,1,0,0,0.0,0,575770.654800000020000,5940875.240199999900000,10.145306957000001,53.611205136000002,,10.145,53.611
94063,94064,2,7,1,702,2016,1,7,3,3,0,2,2,0,1,1,0,0,0.0,0,565928.737700000060000,5923394.570299999800000,9.992886401000000,53.455432762999997,,9.993,53.455
94071,94072,2,5,3,510,2016,1,17,1,3,5,3,2,0,1,1,0,0,0.0,0,571178.453100000040000,5935826.424999999800000,10.074755695000000,53.566475728000000,,10.075,53.566
94073,94074,2,4,9,425,2016,1,8,2,3,3,2,0,1,1,0,0,0,0.0,1,570617.042600000040000,5937366.820600000200000,10.066628695000000,53.580395119000002,,10.067,53.58
94074,94075,2,1,1,101,2016,1,14,6,3,4,7,0,1,1,1,0,0,0.0,0,566286.438500000050000,5934037.532300000100000,10.000522358000000,53.551039355000000,,10.001,53.551
94083,94084,2,4,5,409,2016,1,9,5,3,6,3,0,1,1,0,1,0,0.0,0,568541.068399999990000,5938527.664900000200000,10.035533046999999,53.591103120000000,,10.036,53.591
94087,94088,2,4,5,408,2016,1,20,2,3,5,2,2,1,1,1,0,0,0.0,0,567082.560900000040000,5939509.560999999800000,10.013712667000000,53.600116188999998,,10.014,53.6
94099,94100,2,5,6,514,2016,1,16,7,3,0,2,2,0,1,1,0,0,0.0,0,573662.902000000000000,5942354.297000000300000,10.113803912000000,53.624797721999997,,10.114,53.625
94103,94104,2,3,6,318,2016,1,7,2,3,5,2,2,1,1,1,0,0,0.0,0,563615.191100000050000,5940846.585000000000000,9.961597057000001,53.612564694000000,,9.962,53.613
94104,94105,2,3,7,319,2016,1,19,7,3,5,2,2,1,1,1,0,0,0.0,0,561420.170300000000000,5942694.897199999500000,9.928786963000000,53.629438000000000,,9.929,53.629
94115,94116,2,5,1,502,2016,1,11,6,3,5,3,0,2,1,1,0,0,0.0,0,569699.062599999950000,5936223.501600000100000,10.052510500000000,53.570242862000001,,10.053,53.57
94119,94120,2,3,3,314,2016,1,20,2,3,5,3,2,1,1,1,0,0,0.0,0,565441.988999999940000,5937497.785799999700000,9.988503317999999,53.582243394999999,,9.989,53.582
94124,94125,2,5,2,506,2016,1,7,3,3,4,2,2,0,1,1,0,0,0.0,0,571011.890099999960000,5937337.956299999700000,10.072584921000001,53.580082404000002,,10.073,53.58
94127,94128,2,4,4,407,2016,1,16,7,3,5,3,1,1,1,0,0,0,0.0,1,565807.886999999990000,5939698.942400000100000,9.994493735000001,53.601979794000002,,9.994,53.602
94133,94134,2,5,18,526,2016,1,8,6,3,4,2,0,1,1,1,0,0,0.0,0,576901.869500000030000,5938606.377399999600000,10.161842225999999,53.590650789000001,,10.162,53.591
94139,94140,2,1,12,130,2016,1,19,4,3,3,2,1,1,1,1,0,0,0.0,0,572927.379100000020000,5932957.690200000100000,10.100489027000000,53.540454461000003,,10.1,53.54
94142,94143,2,3,3,313,2016,1,10,2,3,5,3,0,1,1,1,0,0,0.0,0,565465.922000000020000,5936445.143100000000000,9.988644016000000,53.572780080999998,,9.989,53.573
94147,94148,2,5,10,518,2016,1,13,7,3,5,3,0,1,1,1,0,0,0.0,0,573513.861000000030000,5945609.483699999700000,10.112320263000001,53.654072270999997,,10.112,53.654
94152,94153,2,5,1,501,2016,1,13,7,3,0,3,0,1,1,1,0,0,0.0,0,568387.706899999990000,5935820.228199999800000,10.032623271000000,53.566791168999998,,10.033,53.567
94170,94171,2,1,7,120,2016,2,8,6,3,5,3,0,0,1,1,0,0,0.0,0,568060.191200000000000,5934636.896999999900000,10.027421064000000,53.556198997999999,,10.027,53.556
94171,94172,2,5,2,509,2016,2,12,2,3,5,3,0,1,1,1,0,0,0.0,0,571527.901300000030000,5938436.639899999800000,10.080629245000001,53.589886092999997,,10.081,53.59
94174,94175,2,2,7,219,2016,1,9,6,3,0,7,0,0,1,1,0,0,0.0,0,559178.853699999980000,5933997.014100000300000,9.893248538000000,53.551524452999999,,9.893,53.552
94177,94178,2,5,2,509,2016,2,16,5,3,5,3,0,0,1,1,0,0,0.0,0,572108.058800000000000,5938529.326999999600000,10.089413841000001,53.590639592999999,,10.089,53.591
94187,94188,2,5,7,515,2016,1,17,3,2,6,7,2,0,1,0,1,0,0.0,0,571834.878099999970000,5942750.573499999900000,10.086260662999999,53.628612975999999,,10.086,53.629
94189,94190,2,1,16,137,2016,2,6,3,3,4,2,2,1,1,1,0,0,0.0,0,566408.135000000010000,5926324.284000000000000,10.000724096000001,53.481702912000003,,10.001,53.482
94190,94191,2,3,2,312,2016,2,19,3,3,6,3,2,1,1,0,1,0,0.0,0,564969.698600000000000,5935818.652300000200000,9.981021103000000,53.567211342000000,,9.981,53.567
94195,94196,2,1,8,124,2016,1,9,5,3,4,2,0,0,1,1,0,0,0.0,0,569496.321000000000000,5934237.866000000400000,10.049007890000000,53.552424709000000,,10.049,53.552
94205,94206,2,4,5,410,2016,2,15,7,3,5,3,0,0,1,1,0,0,0.0,0,566250.347799999990000,5938316.018400000400000,10.000885306000001,53.589495495999998,,10.001,53.589
94211,94212,2,4,8,423,2016,2,17,3,2,5,7,0,0,1,1,0,0,0.0,0,569296.758099999980000,5937182.127899999700000,10.046649264999999,53.578911382000001,,10.047,53.579
94216,94217,2,6,2,603,2016,2,17,5,3,5,2,1,1,1,1,0,0,0.0,0,580121.782699999980000,5926351.404199999800000,10.207340027000001,53.480037869999997,,10.207,53.48
